 編號		店家名稱
17142 >>> 國泰世華銀行ATM(威秀影城-中和環球)
17143 >>> 台新銀行ATM(全家便利商店-板橋正隆店)
17144 >>> 中國信託商業銀行ATM(7-11 漢東門市)
17147 >>> 台新銀行ATM(全家便利商店-板橋安東店)
17149 >>> 台新銀行ATM(全家便利商店-中和漢陽店)
17150 >>> 台新銀行ATM(全家便利商店-中和中環店)
17151 >>> 台新銀行ATM(全家便利商店-中和國華店)
17152 >>> 台新銀行ATM(全家便利商店-中和環球店)
17153 >>> 台新銀行ATM(全家便利商店-板橋雙十店)
17154 >>> 台新銀行ATM(全家便利商店-板橋莒安店)
17157 >>> 中國信託銀行ATM(7-11 龍翠門市)
17162 >>> 永豐銀行ATM(萊爾富便利商店-板豐店)
17169 >>> 凱基銀行中壢分行ATM
17184 >>> 中國信託銀行ATM(7-ELEVEN 達人門市)
17185 >>> 華南銀行ATM(中國醫藥大學附設醫院臺北分院)
17188 >>> 安泰商業銀行成功分行ATM
17190 >>> 內湖碧湖郵局ATM
17200 >>> 中國信託銀行ATM(7-ELEVEN 紫新門市)
17203 >>> 台新銀行ATM(全家便利商店 湖盛店)
17204 >>> 玉山銀行成功分行ATM
17211 >>> 中國信託銀行ATM(7-ELEVEN 德成門市)
17214 >>> 台新銀行內湖分行ATM
17216 >>> 中國信託銀行ATM(7-ELEVEN 碧綠門市)
17218 >>> 國泰世華ATM(捷運內湖站)
17220 >>> 華南銀行內湖分行ATM
17221 >>> 中國信託銀行ATM(7-11德福門市)
17222 >>> 華南銀行南內湖分行ATM
17230 >>> 中國信託銀行ATM(7-ELEVEN 金龍門市)
17231 >>> 永豐銀行內湖分行ATM
17232 >>> 中華郵政內湖瑞光路i郵箱/ATM
17235 >>> 中國信託銀行ATM(7-ELEVEN 清湖門市)
17236 >>> 華南銀行ATM(全家便利商店 瑞湖店)
17237 >>> 中國信託銀行ATM(7-ELEVEN成湖門市)
17238 >>> 國泰世華ATM(捷運大湖公園站)
17240 >>> 彰化銀行新湖分行ATM
17242 >>> 台新銀行ATM(全家便利商店-碧湖店)
17245 >>> 上海商業儲蓄銀行內湖分行ATM
17246 >>> 中國信託商業銀行ATM(7-ELEVEN 星成門市)
17250 >>> 國泰世華ATM(全家超商-麗山店)
17253 >>> 臺灣銀行內湖分行ATM
17254 >>> 國泰世華ATM(萊爾富便利商店-北市金湖店)
17255 >>> 中國信託銀行ATM(7-ELEVEN 金雲門市)
17260 >>> 國泰世華提款機ATM(全聯福利中心-內湖門市)
17261 >>> 台新銀行ATM提款機(全家便利商店-瑞陽店)
17263 >>> 中國信託商業銀行ATM(7-11 紫陽門市)
17264 >>> 中國信託商業銀行內湖分行ATM
17265 >>> 中國信託商業銀行ATM(7-11 金德門市)
17266 >>> 台新銀行ATM(全聯福利中心-內湖文德門市)
17267 >>> 台新銀行ATM(全家便利商店 新內湖店)
17269 >>> 華南銀行ATM(全家便利商店 內科店)
17272 >>> 中國信託银行ATM(7-11 里昂門市)
17273 >>> 台新銀行ATM(萊爾富便利商店-北市民東店)
17276 >>> 國泰世華ATM(萊爾富-內湖安康店)
17277 >>> 台新銀行ATM(全家便利商店-德陽店)
17279 >>> 台新銀行ATM(全家便利商店-堤頂店)
17280 >>> 華泰銀行內湖分行ATM
17283 >>> 日盛國際商業銀行內湖分公司ATM
17287 >>> 第一商業銀行東湖簡易型分行ATM
17288 >>> 台北富邦銀行ATM(臺北市內湖區戶政事務所)
17289 >>> 中國信託銀行西湖分行ATM
17290 >>> 中國信託商業銀行ATM(7-11 成功門市)
17292 >>> 中國信託商業銀行ATM(7-ELEVEN 日內瓦門市)
17293 >>> 華南銀行東湖分行ATM
17294 >>> 合作金庫銀行ATM(三軍總醫院 )
17295 >>> 彰化銀行(東湖分行)ATM
17296 >>> 永豐銀行(東湖分行)ATM
17300 >>> 台北富邦銀行(東湖分行)ATM
17302 >>> 台新銀行ATM(昇恆昌內湖旗艦店)
17304 >>> 合作金庫銀行(西湖分行)ATM
17306 >>> 聯邦商業銀行(內湖分行)ATM
17308 >>> 台新銀行(東湖分行)ATM
17309 >>> 中國信託銀行ATM(7-ELEVEN 西武門市)
17310 >>> 台新銀行ATM(全家便利商店-湖安店)
17311 >>> 中國信託商業銀行ATM(7-ELEVEN 康葫門市)
17312 >>> 中國信託商業銀行ATM(7-ELEVEN 名寶門市)
17314 >>> 台北富邦銀行東湖分行ATM
17315 >>> 中國信託商業銀行ATM(7-ELEVEN 鑫江南門市)
17318 >>> 中國信託商業銀行ATM(7-ELEVEN 華經門市)
17320 >>> 中國信託商業銀行ATM(7-ELEVEN 康寧門市)
17321 >>> 台北富邦銀行ATM(麗嬰房 陽光門市)
17323 >>> 中國信託銀行ATM(7-ELEVEN 環金門市)
17326 >>> 台新銀行ATM(全家便利商店-興盛店)
17328 >>> 彰化銀行汐止分行ATM
17337 >>> 文山萬芳郵局ATM
17329 >>> 中國信託商業銀行ATM(7-ELEVEN 瓏山林門市)
17330 >>> 中國信託商業銀行ATM(7-ELEVEN 鑫輝煌門市)
17347 >>> 郵局ATM(國立政治大學資訊大樓)
17351 >>> 國泰世華ATM(捷運動物園站)
17360 >>> 台新銀行ATM(全家便利商店-仙岩店)
17365 >>> 中國信託商業銀行(文山分行)ATM
17368 >>> 中國信託商業銀行(景美分行)ATM
17369 >>> 彰化商業銀行木柵分行ATM
17380 >>> 台新銀行ATM(全家便利商店-木柵路店)
17383 >>> 台灣企銀ATM(台電南區營業處)
17384 >>> 中國信託銀行ATM(7-ELEVEN 金恩門市)
17385 >>> 中國信託銀行ATM(7-ELEVEN 試院門市)
17389 >>> 華泰銀行ATM(全聯福利中心-木新門市)
17395 >>> 中國信託銀行ATM(7-ELEVEN 景中門市)
17396 >>> 台新銀行ATM(全家便利商店-景後店)
17398 >>> 國泰世華ATM(全家便利商店-順輝店)
17401 >>> 中華郵政ATM(東山高中)
17402 >>> 中國信託商業銀行ATM(7-11 文一門市)
17403 >>> 台新銀行ATM(全家便利商店-景文店)
17405 >>> 中國信託商業銀行ATM(7-11 新秀門市)
17406 >>> 台新銀行ATM(全家便利商店-景興店)
17407 >>> 台新銀行ATM(全家便利商店-華德店)
17409 >>> 台新銀行ATM(全家便利商店-景富店)
17413 >>> 台新銀行ATM(全家便利商店-名門店)
17414 >>> 台新銀行ATM(全家便利商店-鑫順店)
17416 >>> 台新銀行ATM(全家便利商店-興崙店)
17417 >>> 台新銀行ATM(全家便利商店-興政店)
17419 >>> 中國信託銀行ATM(7-ELEVEN 北福興門市)
17421 >>> 中華郵政ATM(行政院海洋委員會 海巡署)
17422 >>> 台新銀行ATM(全家便利商店-新福興店)
17423 >>> 中國信託商業銀行ATM(7-11 興芳門市)
17424 >>> 中國信託商業銀行ATM(7-11 文忠門市)
17425 >>> 中國信託商業銀行ATM(7-11 木新門市)
17426 >>> 中國信託商業銀行ATM(7-ELEVEN 文山門市)
17428 >>> 中國信託商業銀行ATM(7-11 景捷門市)
17431 >>> 中國信託商業銀行ATM(7-11 仙岩門市)
17432 >>> 中國信託商業銀行ATM(7-ELEVEN 萬美門市)
17433 >>> 中國信託商業銀行ATM(7-11 景華門市)
17434 >>> 國泰世華商業銀行ATM(捷運萬隆站)
17438 >>> 中國信託銀行ATM(臺北市立萬芳醫院)
17441 >>> 中國信託商業銀行ATM(7-11 新景美門市)
17442 >>> 台北富邦銀行ATM(臺灣警察專科學校)
17443 >>> 中國信託商業銀行ATM(7-11 文新店)
17444 >>> 中國信託商業銀行ATM(7-ELEVEN 興岩門市)
17445 >>> 中國信託商業銀行ATM(7-11 景高門市)
17446 >>> 中國信託商業銀行ATM(7-11 滬江門市)
17448 >>> 中國信託商業銀行ATM(7-11 羅捷門市)
17449 >>> 中華郵政ATM(考選部)
17450 >>> 中國信託銀行ATM(7-11 景興門市)
17451 >>> 台新銀行ATM(全家便利商店 師美店)
17452 >>> 中信商銀ATM(7-11 辛亥站門市)
17453 >>> 中國信託商業銀行ATM(7-11 新萬隆門市)
17454 >>> 中國信託商業銀行ATM(7-11 羅斯福門市)
17457 >>> 第一銀行木柵分行ATM
17460 >>> 台新銀行ATM(全家便利商店 新店新寶工店)
17464 >>> 凱基銀行新店分行ATM
17465 >>> 中國信託商業銀行ATM(7-11 瓏馬門市)
17466 >>> 華南銀行文山分行ATM
17468 >>> 中國信託商業銀行木柵分行ATM
17469 >>> 台新銀行ATM(全家便利商店-興業店)
17470 >>> 中國信託商業銀行ATM(7-11 漢神門市)
17473 >>> 上海商業儲蓄銀行文山分ATM
17474 >>> 台新銀行ATM(全家便利商店-靜心店)
17477 >>> 台新銀行ATM(全家便利商店 萬興店)
17478 >>> 中國信託商業銀行ATM(7-11 指南門市)
17481 >>> 中國信託商業銀行ATM(7-11 木柵門市)
17482 >>> 國泰世華銀行ATM(纜車貓空站遊客中心)
17483 >>> 中國信託商業銀行ATM(7-11 文儀門市)
17489 >>> 南港郵局ATM
17499 >>> 中國信託商業銀行ATM(7-11 佳樂門市)
17502 >>> 國泰世華ATM(萊爾富便利商店 北市港運店)
17505 >>> 台北富邦銀行南港分行ATM
17514 >>> 國泰世華ATM(臺北捷運昆陽站)
17520 >>> 國泰世華ATM(捷運後山埤站)
17524 >>> 華南銀行ATM(南港車站)
17528 >>> 中國信託商業銀行ATM(7-11 經貿門市)
17533 >>> 華南銀行南港分行ATM
17536 >>> 永豐銀行ATM(萊爾富便利商店 北市南港三店)
17540 >>> 中國信託商業銀行ATM(7-11 庄研門市)
17541 >>> 中國信託商業銀行ATM(7-ELEVEN 昆陽門市)
17542 >>> 中國信託商業銀行ATM(7-11 研究門市)
17544 >>> 中國信託銀行ATM(7-ELEVEN 胡適門市)
17545 >>> 中華郵政ATM(中央研究院學術活動中心)
17547 >>> 彰化商業銀行南港科學園區分行ATM
17548 >>> 台北富邦銀行ATM(中國電視公司)
17549 >>> 中國信託商業銀行ATM(7-11 港德門市)
17550 >>> 中國信託商業銀行ATM(7-11 新福玉門市)
17551 >>> 中國信託商業銀行ATM(7-ELEVEN 華技門市)
17552 >>> 中國信託商業銀行ATM(7-11 慈愛門市)
17555 >>> 中國信託商業銀行ATM(7-ELEVEN 林坊門市)
17556 >>> 台新銀行ATM(全家便利商店-研究院店)
17557 >>> 中國信託商業銀行ATM(7-11 聯成門市)
17563 >>> 永豐銀行ATM(萊爾富便利商店 北市昆陽店)
17564 >>> 中國信託商業銀行ATM(7-ELEVEN 凱松門市)
17566 >>> 台新銀行ATM(全家便利商店-新昆陽店)
17567 >>> 台新銀行ATM(全家便利商店 重陽店)
17568 >>> 台新銀行ATM(全家便利商店 中視店)
17569 >>> 台新銀行ATM(全家便利商店 向陽店)
17571 >>> 彰化商業銀行ATM(天網電子股份有限公司)
17580 >>> 國泰世華銀行ATM(COSTCO汐止店)
17594 >>> 汐止樟樹灣郵局ATM
17608 >>> 深坑草地尾郵局ATM
17614 >>> 石碇郵局ATM
17573 >>> 中國信託商業銀行ATM(7-11 鑫文德門市)
17575 >>> 元大商業銀行松山分行ATM
17581 >>> 華南銀行樟樹灣分行ATM
17591 >>> 台新銀行ATM(全家便利商店-汐止興福店)
17609 >>> 永豐銀行深坑分行ATM
17610 >>> 台新銀行ATM(全家便利商店-深坑北深店)
17615 >>> 中國信託商業銀行ATM(7-11 添恩門市)
17620 >>> 台新銀行ATM(全家便利商店-胡適店)
17676 >>> 汐止翠柏郵局ATM
17733 >>> 國泰世華基隆分行ATM
17623 >>> 國泰世華銀行ATM(信義捷運-臺北101/世貿站)
17627 >>> 中華郵政ATM(菁桐車站)
17634 >>> 中國信託商業銀行ATM(7-11 金全門市)
17635 >>> 台新銀行ATM(全家便利商店-金山金中店)
17636 >>> 台新銀行ATM(全家便利商店-金山金美店)
17638 >>> 中國信託商業銀行ATM(7-11 溫泉門市)
17644 >>> 第一商業銀行永和分行ATM
17647 >>> 台新銀行ATM(全家便利商店-中和連新店)
17650 >>> 第一商業銀行永和分行ATM
17654 >>> 台新銀行ATM(全家便利商店-中和中鼎店)
17661 >>> 台新銀行ATM(全家便利商店-永和新樂新店)
17663 >>> 第一商業銀行ATM(華隆聯合廣場)
17665 >>> 台新銀行ATM(全家便利商店-中和福美店)
17666 >>> 臺灣銀行板新分行ATM
17668 >>> 台新銀行ATM(全家便利商店-永和大福店)
17669 >>> 彰化商業銀行福和分行ATM
17673 >>> 台新銀行ATM(全家便利商店-基隆基金店)
17680 >>> 台新銀行ATM(全家便利商店-淡水新天闊店)
17681 >>> 中國信託銀行ATM(7-11 瑞金門市)
17685 >>> 基隆信義郵局ATM
17692 >>> 中國信託商業銀行ATM(7-11 麥金門市)
17693 >>> 郵局ATM(交通部公路總局第一區養護工程處)
17695 >>> 台新銀行ATM(全家便利商店 永和永復店)
17699 >>> 中國信託商業銀行ATM(7-11 龍馬門市)
17700 >>> 台新銀行ATM(全家便利商店-永和鼎豐店)
17701 >>> 中國信託商業銀行ATM(7-11 永和門市)
17706 >>> 台新銀行ATM(全家便利商店-永和永福店)
17709 >>> 渣打國際商業銀行ATM(宏碁大樓)
17710 >>> 彰化商業銀行仁愛分行ATM
17711 >>> 中國信託商業銀行ATM(7-11 大武嶺門市)
17714 >>> 中國信託銀行ATM(7-11 大武崙門市)
17716 >>> 台新銀行ATM(全家便利商店 基隆樂華店)
17717 >>> 中國信託銀行ATM(7-11 富華門市)
17718 >>> 台新銀行ATM(全家便利商店 基隆龍騰店)
17719 >>> 台新國際銀行ATM(全家便利商店 基隆華復店)
17726 >>> 中國信託銀行ATM(7-11 新大慶門市)
17731 >>> 台新銀行ATM(OK便利商店 基隆全民店)
17734 >>> 中國信託商業銀行ATM(7-11 新金樂門市)
17738 >>> 中國信託商業銀行ATM(7-ELEVEN 旭東門市)
17739 >>> 中國信託商業銀行ATM(7-11 德復門市)
17741 >>> 土地銀行ATM(台灣中油行銷部基隆營業處)
17744 >>> 台灣企銀ATM(台灣電力公司基隆營業處)
17745 >>> 台灣企銀ATM(台灣電力公司北西區營業處)
17746 >>> 台灣土地銀行ATM(京華超音波大樓)
17747 >>> 台灣企銀ATM(信義大廈)
17752 >>> 上海商業儲蓄銀行新店分行ATM
17758 >>> 中國信託商業銀行ATM(7-11 新野柳門市)
17759 >>> 中國信託商業銀行ATM(7-11 萬里門市)
17770 >>> 台新銀行ATM(全家便利商店 汐止祥雲店)
17775 >>> 台新銀行ATM(全家便利商店 汐止遠雄店)
17784 >>> 台新銀行ATM(全家便利商店 汐止長虹店)
17786 >>> 彰化商業銀行基隆分行ATM
17789 >>> 台新銀行ATM(全家便利商店-汐止伯爵店)
17791 >>> 台新銀行ATM(全家便利商店-汐止日月光店)
17793 >>> 台新銀行ATM(全家便利商店-汐止鑫峰店)
17795 >>> 台新銀行ATM(全家便利商店-基隆新站前店)
17798 >>> 台新銀行ATM(全家便利商店-汐止新樹店)
17799 >>> 台新銀行ATM(全家便利商店-基隆新義二店)
17803 >>> 聯邦銀行自動櫃員機(新北產業園區)
17805 >>> 台新銀行ATM(全家便利商店 汐止摩天店)
17806 >>> 第一商業銀行哨船頭分行ATM
17808 >>> 中國信託商業銀行ATM(7-11 愛鑫門市)
17809 >>> 台新銀行ATM(OK便利商店-汐止厚德店)
17810 >>> 台新銀行ATM(全家便利商店-汐止鄉長店)
17811 >>> 台新銀行ATM(全家便利商店-汐止新興店)
17812 >>> 元大商業銀行ATM(元大汐止收付處)
17814 >>> 台新銀行ATM(全家便利商店-汐止建安店)
17819 >>> 台新銀行ATM(萊爾富便利商店 遠科店)
17824 >>> 台新銀行ATM(全家便利商店 汐止樟興店)
17827 >>> 台新銀行ATM(全家便利商店 汐止新忠孝店)
17831 >>> 台企銀行ATM(台電基隆區營業處)
17836 >>> 中國信託商業銀行ATM(7-ELEVEN 孝三門市)
17837 >>> 中國信託商業銀行ATM(7-11 長鴻門市)
17839 >>> 華南銀行ATM(崇越科技)
17835 >>> 中國信託銀行成功分行ATM
17840 >>> 中華郵政ATM(康寧大學台北校區)
17842 >>> 中國信託商業銀行ATM(7-11 和平島門市)
17844 >>> 中國信託商業銀行ATM(7-11 深澳坑門市)
17848 >>> 中國信託商業銀行ATM(7-11 信二門市)
17849 >>> 台新銀行ATM(全家便利商店 東安店)
17851 >>> 台新銀行ATM(全家便利商店 基隆觀海店)
17852 >>> 中國信託商業銀行ATM(7-11 豐勝門市)
17854 >>> 中國信託商業銀行ATM(7-11 崇信門市)
17855 >>> 中國信託商業銀行ATM(7-ELEVEN 悅來門市)
17856 >>> 合作金庫銀行 南汐止分行ATM
17858 >>> 台新銀行ATM(全家便利商店 新東湖店)
17859 >>> 台新銀行ATM(全家便利商店 康福店)
17860 >>> 中國信託商業銀行ATM(7-11 杰昕門市)
17861 >>> 台新銀行ATM(全家便利商店 三富店)
17864 >>> 遠東國際商業銀行板橋文化分行ATM
17865 >>> 中國信託商業銀行ATM(7-ELEVEN 北寧門市)
17867 >>> 中國信託商業銀行ATM(7-11 新福樂門市)
17868 >>> 中國信託商業銀行ATM(7-ELEVEN 財豐門市)
17871 >>> 中國信託ATM(7-11 - 奕真門市)
17872 >>> 台中商業銀行林口分行ATM
17875 >>> 國泰世華銀行ATM(全家超商-基隆武勝店)
17877 >>> 台新銀行ATM(全家便利商店 坪林順益店)
17881 >>> 台新銀行ATM(全家便利商店 貢寮澳底一店)
17889 >>> 台新銀行ATM(全家超商-宜蘭大溪店)
17892 >>> 彰彰化商業銀行瑞芳分行ATM
17895 >>> 中國信託商業銀行ATM(7-11 瑞濱門市)
17896 >>> 中國信託商業銀行ATM(7-11 瑞芳門市)
17897 >>> 台新銀行ATM(全家便利商店 瑞芳傑魚坑店)
17901 >>> 合作金庫銀行東基隆分行ATM
17906 >>> 台新銀行ATM(全家便利商店 基隆信一店)
17916 >>> 臺灣企銀宜蘭分行ATM
17917 >>> 台新銀行ATM(全家便利商店 汐止經貿店)
17919 >>> 台北富邦銀行宜蘭分公司ATM
17920 >>> 台新銀行ATM(全家便利商店 汐止桂冠店)
17921 >>> 台新銀行ATM(全家便利商店 汐止宏國店)
17922 >>> 台新銀行ATM(全家便利商店 汐止連新店)
17924 >>> 台灣企銀ATM(喜互惠生鮮超市蘇澳店)
17927 >>> 台新銀行ATM(全家便利商店 宜蘭中山店)
17928 >>> 中國信託商業銀行ATM(7-ELEVEN 七堵門市)
17930 >>> 第一銀行宜蘭分行ATM
17931 >>> 花旗銀行羅東分行ATM
17965 >>> 國泰世華ATM(全家便利商店 板橋板慶店)
17974 >>> 中國信託商業銀行ATM(7-11 春秋門市)
17978 >>> 永豐銀行東板橋分行ATM
17981 >>> 國泰世華商業銀行ATM(捷運府中站)
17986 >>> 中國信託ATM(7-11 雅盛門市)
17989 >>> 華南銀行板橋分行ATM
17991 >>> 永豐銀行ATM(萊爾富便利商店 板明店)
17993 >>> 第一商業銀行板橋分行ATM
17994 >>> 國泰世華ATM(萊爾富便利商店 成都店)
18000 >>> 永豐商業銀行ATM(萊爾富便利商店 板鑽店)
18001 >>> 華南銀行ATM(板橋大遠百)
18004 >>> 第一商業銀行華江分行ATM
18005 >>> 國泰世華ATM(全家便利商店 板橋美庭店)
18008 >>> 華南銀行板新分行ATM
18010 >>> 台新銀行ATM(全家便利商店 板橋雙城店)
18013 >>> 中國信託商業銀行ATM(7-11 新兆圓門市)
18026 >>> 永豐銀行華江分行ATM
18028 >>> 永豐銀行ATM(永豐金證券板橋分公司)
18032 >>> 中國信託商業銀行ATM(7-11 心心門市)
18033 >>> 台新銀行ATM(全家便利商店 板橋國泰店)
18034 >>> 台新銀行ATM(全家便利商店 板橋新慶店)
18036 >>> 台新銀行ATM(全家便利商店 板橋新遠店)
18037 >>> 台新銀行ATM(全家便利商店 板橋華陽店)
18039 >>> 中國信託商業銀行ATM(7-11 新海門市)
18043 >>> 中國信託商業銀行ATM(7-11 瑞新門市)
18046 >>> 台新銀行ATM(板橋車站)
18048 >>> 中信商業銀行ATM(7-11 僑一門市)
18049 >>> 台新銀行ATM(全家便利商店 板橋新農店)
18051 >>> 台新銀行ATM(全家便利商店 板橋新光仁店)
18052 >>> 台新銀行ATM(全家便利商店 板橋板民店)
18053 >>> 台新銀行ATM(全家便利商店 板橋板農店)
