 編號		店家名稱
56314 >>> 空生精舍
56316 >>> 九華山慈法寺
56317 >>> 法師宮
56319 >>> 津鳳宮
56320 >>> 慈惠精舍
56322 >>> 寶來保安宮
56325 >>> 普道寺
56340 >>> 興天宮
56359 >>> 奉后宮
56360 >>> 一貫道聖道堂
56362 >>> 震威宮
56367 >>> 興隆精舍
56368 >>> 福德宮
56374 >>> 高雄甲仙玉旨太乙宮
56378 >>> 弘恩寺
56382 >>> 千佛山福慧寺
56383 >>> 息塵寺
56384 >>> 般若寺
56385 >>> 靈雲寺
56386 >>> 輔天五穀宮
56387 >>> 紫林寺
56388 >>> 一心寺
56389 >>> 三山國王宮
56392 >>> 三山國王廟
56393 >>> 美濃慈惠鳳凰宮
56396 >>> 淨土宗永明寺
56397 >>> 清泉佛堂
56400 >>> 美濃庄頭伯公
56402 >>> 善化堂
56403 >>> 美濃文昌宮
56406 >>> 美濃德興宮觀音佛祖
56407 >>> 中正湖福德祠
56413 >>> 安樂壇伯公祠
56414 >>> 天后宮
56415 >>> 伯公廟
56417 >>> 美濃義觀音
56418 >>> 瀰濃庄里社真官伯公
56420 >>> 慈聖宮
56422 >>> 南天太子宮
56423 >>> 德崇寺
56424 >>> 福德祠
56425 >>> 吉東關帝廟
56426 >>> 明修堂
56427 >>> 天祥大同聖堂
56428 >>> 月眉樂善堂
56432 >>> 旗山太平寺
56433 >>> 旗山文武廟
56435 >>> 七星宮
56437 >>> 旗山朝天宮
56439 >>> 白鶴寺
56440 >>> 大山祖師廟
56441 >>> 地皇宮
56442 >>> 旗山聖后宮
56443 >>> 福德祠
56445 >>> 廣清宮
56446 >>> 天照寺
56448 >>> 保安宮
56450 >>> 朝天宮
56452 >>> 龍鳳山清水寺
56453 >>> 口隘白龍庵
56456 >>> 三農宮神農大帝
56457 >>> 福安庄宣化堂
56458 >>> 過溝龍鳳寺
56461 >>> 龍虎山七星宮
56464 >>> 土地公(鯤洲福德祠)
56465 >>> 靈元總廟
56466 >>> 九天龍鳳宮
56468 >>> 張天師廟
56471 >>> 白龍庵五福大帝
56472 >>> 武財神廟
56474 >>> 正順廟
56475 >>> 田草寮崑山宮
56478 >>> 台灣天壇
56479 >>> 開台聖王廟
56481 >>> 南光碧雲寺
56482 >>> 朝雲宮
56483 >>> 里港青龍寺
56486 >>> 鳥松福德祠
56487 >>> 鳥松福龍宮
56489 >>> 青雲宮
56490 >>> 土地公(大華福德宮)
56491 >>> 井腳三鳳宮(廟)
56492 >>> 高雄市鳥松堯天宮
56494 >>> 鳥松天后宮
56495 >>> 福德祠
56496 >>> 鳥松大埤觀音佛祖(三百年歷史)
56500 >>> 井腳引興壇
56502 >>> 正德佛堂-高雄總院
56505 >>> 三清亭管理委員會
56506 >>> 高葉龍虎堂
56507 >>> 九曲堂代天府
56508 >>> 大樹霞海城隍廟
56511 >>> 開基許願神廟
56512 >>> 桃源山保善寺
56514 >>> 八卦禪寺
56515 >>> 龍泉寺
56516 >>> 八卦山桃源洞指南宮仙公廟
56517 >>> 天后宮
56518 >>> 太極恩主寺
56519 >>> 協天宮
56520 >>> 白砂崙萬福宮
56521 >>> 竹山紫南宮
56522 >>> 桃山廟
56523 >>> 嘉邑鎮天宮
56524 >>> 崁頂力社北院廟
56525 >>> 林先生廟
56527 >>> 大乾宮
56528 >>> 天聖道院
56529 >>> 龍樹山佛藏明寺
56530 >>> 大樹代天宮
56532 >>> 神農宮
56534 >>> 鎮和宮
56537 >>> 慈后宮
56539 >>> 孫真府
56542 >>> 保興宮
56544 >>> 佛光山大雄寶殿
56545 >>> 大樹道教慈心宮
56546 >>> 北極殿
56549 >>> 屏東九如玉水聖王廟
56550 >>> 上善凈宗學會
56553 >>> 九如鄉後庄代天府
56554 >>> 鐵爐寺
56555 >>> 北極玄天上帝廟
56556 >>> 港嘴昆龍宮
56557 >>> 屏東萬福宮
56558 >>> 昌榮慈玄宮
56559 >>> 屏東覺世堂
56561 >>> 福德宮
56562 >>> 南清宮
56564 >>> 屏東都城隍廟
56565 >>> 玉清宮
56566 >>> 福德祠
56570 >>> 龍泉寺
56571 >>> 辰峰寺
56574 >>> 佛濟寺
56577 >>> 新峰寺
56581 >>> 公明宮
56585 >>> 高雄市杉林區鎮安宮
56587 >>> 譜光精舍
56595 >>> 寶蓮禪寺
56596 >>> 慎修寺
56598 >>> 茄萣明悟堂
56599 >>> 崎漏妙仙寺
56600 >>> 三清宮
56601 >>> 九星壇
56602 >>> 頂茄萣賜福宮
56603 >>> 佛天寺-七佛祖媽
56604 >>> 茄萣太皇殿
56606 >>> 金鑾府
56608 >>> 茄萣廣濟宮
56610 >>> 城隍廟
56611 >>> 靈霄殿
56612 >>> 鳳陽山元帥府
56613 >>> 喜樹建安廟
56616 >>> 三界𡊨
56626 >>> 保安宮福德正神
56627 >>> 玉泉寺
56628 >>> 嘉義市西區羅安公保安廟
56629 >>> 靈山禪寺
56631 >>> 東岐城
56633 >>> 海豐三山國王廟
56639 >>> 臥賢府
56642 >>> 慈光禪寺
56643 >>> 青龍山不動寺
56645 >>> 慈津寶宮
56646 >>> 內明禪寺
56648 >>> 廣修禪寺
56651 >>> 旗山喬覺寺
56653 >>> 清覺寺
56654 >>> 東林寺
